id,Genre,track_name,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
6qHiOf1BFCQIzAjJsRbMfY,trip-hop,Goodmorning (Intro),40 Winks,0.247,0.157,0.641,0,-16.346,0.0499,0.202,0.0343,0.454,82.526,144893,12,https://p.scdn.co/mp3-preview/85bd1d761e81dba341fa2f60a7e8f68c5981c2c2?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.010314322820388,-0.916078092577466
3V7nk63Ki57gCmtn7kY3s4,grindcore,The Everlasting Shame,Nasum,0.21,0.975,0.225,1,-6.265,0.15,1.45e-06,0.831,0.262,122.181,85786,12,https://p.scdn.co/mp3-preview/83ab0f18f3cab1cea2fabbb46ce7c606b7427952?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2458048095298788,-1.05359679115811
7xD3YUxCq1yV6K1EXXml8t,classical,"Miserere mei, Deus",Christopher Tye,0.0488,0.232,0.0783,2,-23.802,0.0458,0.986,7.78e-05,0.122,81.789,612000,12,https://p.scdn.co/mp3-preview/c3f9b0078fc1df27faf0288e16952f0a99524110?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.711770392592674,-1.652732310379727
3U9yv46nVSn3PkLsVcNIcA,party,Who Gon Stop Me,JAY-Z,0.378,0.73,0.594,0,-4.638,0.159,0.0408,0.000164,0.715,133.88,256706,12,,0.2705613041193466,-0.4291875651703207
63k5TvVjYK30nqeNun7VTV,deep-house,Perfect Lady (Original Mix),Made To Move,0.26,0.699,0.799,6,-10.508,0.0413,0.014,0.789,0.109,120.991,422727,12,,0.14716314629189137,-0.8677607119950774
2RBVvW1wZ6OgetXf0kTLiv,songwriter,A House Is A Home,Ben Harper,0.844,0.54,0.732,3,-10.677,0.0396,0.675,0.000277,0.129,145.029,161146,12,,-0.48574998579086187,1.3028046926291426
7uGj60F8QgaD5mxBgQpHQb,trance,Eleven - Extended Mix,Gabriel & Dresden,0.197,0.729,0.727,2,-8.094,0.0779,0.0682,0.879,0.352,123.993,310013,12,https://p.scdn.co/mp3-preview/56b6655986e5b92c6611c0518a5c96152b6d8fca?cid=b39a670615f14cfca30a8178b3bc3ed6,0.26658071838297703,-1.1019141717404985
66KBOlvlwQGhi5MxbHVVQU,reggae,No Time To Linger,Terry Linen,0.677,0.503,0.679,11,-5.336,0.134,0.0731,0.0,0.0565,80.755,207817,12,https://p.scdn.co/mp3-preview/0c292af897a413ef46eea46d195153336399ad4c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6330316580365342,0.6821121882246141
0rl3NfmFC13cxgLacDWvn6,new-age,Wonderland,Various Artists,0.336,0.294,0.435,10,-16.745,0.0294,0.738,0.898,0.102,104.878,235066,12,,-1.4649740769377637,-0.585289871667268
7EUnAOFYw6MnZgSM6UzSwq,opera,"Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""",Cecilia Bartoli,0.211,0.124,0.286,9,-18.003,0.0576,0.98,0.00254,0.157,170.768,194946,12,,-2.141673652120582,-1.0498800695748494
7qX9dAL2omN4DWmA08u0AJ,show-tunes,Entr'acte,Daniel Radcliffe,0.618,0.336,0.494,5,-8.883,0.0514,0.827,0.292,0.14,127.828,66266,12,,-1.2977894760102437,0.4628256148122355
4GkxEWBnanXPljTOoOvtxC,industrial,Awake,Assemblage 23,0.151,0.842,0.245,11,-10.651,0.0596,0.0132,0.616,0.0965,138.068,391733,12,https://p.scdn.co/mp3-preview/15c4e98b48288f52a15a76191421bfe013aa62b1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7163869065927326,-1.2728833645704887
29urT7bdBV0WzU3ejTIcYq,power-pop,Oh Well Maybe,The Grays,0.711,0.807,0.526,7,-6.51,0.0358,0.000837,0.00063,0.0351,127.836,223200,12,https://p.scdn.co/mp3-preview/5dd819a3286bf361e0206832c619233491286ad7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5770664058197998,0.8084807220554759
5j9luJgjWMFq3WvABlSlFT,hardstyle,Feel My Fire,Headhunterz,0.0648,0.795,0.687,7,-6.022,0.0681,0.0262,0.581,0.0889,149.978,380400,12,https://p.scdn.co/mp3-preview/dad511bb10dc62dfda8f2ae108152bca2335ac43?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5292993769833656,-1.5932647650475564
2fuZkN2Irx5ni4NVcEornK,j-rock,Tonight,SHE'S,0.374,0.773,0.627,0,-5.882,0.0304,0.0143,0.00133,0.0847,110.0,323920,12,,0.44172649078323606,-0.4440544515033633
2F78GssULHxdDvvjulwNQV,pagode,Arrebenta Coração,Bokaloka,0.812,0.661,0.629,4,-8.358,0.0413,0.834,0.0,0.126,87.909,246626,12,https://p.scdn.co/mp3-preview/af844f3b83a29af5d6adeb7aa8fc3c32e464cbf5?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.0040991116901500455,1.183869601964802
45xVcIprHsMENGyurum91p,new-age,Silky Flanks,Nightnoise,0.506,0.258,0.341,9,-18.271,0.0362,0.959,0.97,0.0812,127.08,290106,12,https://p.scdn.co/mp3-preview/44a7d595991087e4001b7c6abef551f1bbcdbe65?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.6082751634470664,0.04655279748704264
0FlPfR32c1tHdV3Irp9sfb,trip-hop,Bodega Bay,Sounds From The Ground,0.532,0.506,0.751,2,-10.79,0.0508,0.455,0.838,0.113,153.902,349346,12,https://p.scdn.co/mp3-preview/56c07ea2a517bc8e4cb65a5411b4d6c28659b434?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6210899008274257,0.14318755865181965
5TWetOIDjnkEGLaPSoWLKs,psych-rock,It will never be,White Fence,0.594,0.608,0.38,2,-9.156,0.0592,0.00216,0.762,0.532,112.483,408871,12,https://p.scdn.co/mp3-preview/3f16d55dc524caa6e7914f2b9e50da6aa642a5ed?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.21507015571773475,0.3736242968139798
72ya8zIIi0Lj4bbA4MxHA7,hardstyle,Forget About It - Radio Edit,The Prophet,0.337,0.89,0.542,2,-8.172,0.0644,0.107,0.209,0.106,150.012,220387,12,https://p.scdn.co/mp3-preview/07e96901a6fbcdaf844f19faca64933b2fb1173c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9074550219384697,-0.5815731500840073
33SykNOxh8irJwBVZY1ldh,pagode,O Vento Levou,Kiloucura,0.642,0.583,0.384,9,-7.851,0.0308,0.522,0.0,0.125,146.99,216626,12,https://p.scdn.co/mp3-preview/9bb605296e0c0bab75d187c4b237eb14c7ef63f8?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3145847991269728,0.5520269328104912
2Kid5L9ZIbhQqxAEAJqOh5,indie-pop,Take a Walk,Various Artists,0.45,0.76,0.572,11,-5.731,0.0357,0.0261,0.0,0.314,100.993,264800,12,https://p.scdn.co/mp3-preview/0dba42d03607919197bc1c09bf11a735d2fde5d9?cid=b39a670615f14cfca30a8178b3bc3ed6,0.38997887621043226,-0.16158361117555378
2UPo7iVHdWhnwiqDDlJJtK,mandopop,A.I.N.Y. (Live Piano Version),G.E.M.,0.188,0.324,0.372,7,-8.866,0.0351,0.89,0.000362,0.964,124.397,236812,12,https://p.scdn.co/mp3-preview/e8e2af94f0e92551da1ea86a02498f308af4dc75?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.345556504846678,-1.1353646659898444
6SO2JBKmMgz5XLJIQw4GtN,salsa,Voy Pa' Encima,Frankie Ruiz,0.975,0.718,0.777,10,-6.02,0.0388,0.187,6.64e-06,0.195,94.207,255733,12,,0.2227942752829123,1.789695220036288
1NoC1fPKzp3M5jP96IEu3y,detroit-techno,Time Machine - Blue Potential Version,Jeff Mills,0.726,0.518,0.286,4,-15.251,0.0557,0.166,0.153,0.674,115.587,217720,12,https://p.scdn.co/mp3-preview/18ef1b1c3658bab40f24406ca036538ab5dfaecd?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5733228719909913,0.8642315458043858
1wmmlJxCrOPfFO6o4gel78,classical,Sonata for Violin and Piano in A: 4. Allegretto poco mosso,Arthur Grumiaux,0.233,0.153,0.305,9,-20.696,0.0422,0.959,0.0021,0.181,81.589,381000,12,,-2.026236665765866,-0.9681121947431149
2in8D0voJxwq42SHpb9Kqa,classical,Rhapsody on Moldavian Themes Op. 47 No. 3,Linus Roth,0.086,0.149,0.294,5,-18.557,0.045,0.887,0.0362,0.0686,82.696,647400,12,https://p.scdn.co/mp3-preview/8f0e0b3aaf7ccc518534eea6a8037022f204f744?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.042159008711344,-1.5144702674824306
4eVyplRiK3ZFfgbdIOmQAg,reggae,Cannabis,Bushman,0.785,0.647,0.768,10,-5.969,0.253,0.161,0.0,0.146,143.169,236226,12,https://p.scdn.co/mp3-preview/44f21648b42814c2592f3b3b755204ded149a61d?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.05982731199932336,1.0835181192167644
3m5o3tt0Gv6H2QaQmXQ9zH,anime,紙ひこうき風になった,はなこ&ヒバリ(CV.花守ゆみり&白石晴香),0.307,0.195,0.488,5,-10.553,0.0285,0.827,5.42e-06,0.109,147.919,282826,12,,-1.859052064838346,-0.6930747975818269
0iSo4LxSIFcG0z7oAVDJkX,opera,"The Queen of Spades, Op. 68, Act II: Ya vas liubliu (I Love You)",Peter Mattei,0.115,0.0978,0.211,3,-21.906,0.0414,0.984,0.000294,0.301,95.545,241680,12,https://p.scdn.co/mp3-preview/98b0f21b8f92c0d67adc95bd84afd11953509bef?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.2459649984134633,-1.406685341567872
2wqPyKJZmJIgA6leZY3LA6,minimal-techno,No Turning Back (David Tort Remix),Various Artists,0.699,0.902,0.755,5,-6.249,0.0867,0.0116,0.648,0.34,127.973,382653,12,https://p.scdn.co/mp3-preview/bb512cfe96eb85648fb58be653fa581e9e32f053?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9552220507749041,0.7638800630563481
21pAA2VAUByRPKtOJlQtEx,sertanejo,Vou Colocar Na Tv - Ao Vivo,César Menotti & Fabiano,0.764,0.921,0.656,7,-4.603,0.0391,0.459,0.0,0.752,137.896,172026,12,https://p.scdn.co/mp3-preview/b9440fd5e2dabfc3ac3c52f94d09823dddf4d6e7?cid=b39a670615f14cfca30a8178b3bc3ed6,1.030853179765925,1.0054669659682907
6ns1ilVmUR8C8cpFT2RiUL,grindcore,Success?,Napalm Death,0.538,0.954,0.164,1,-10.606,0.063,3.68e-06,0.392,0.12,95.088,68453,12,https://p.scdn.co/mp3-preview/bccf2149b4e9e34de907994e52d11397a228e1c1?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1622125090661188,0.16548788815138357
2AQLLoIwT6HiwKWHxrtRcx,sertanejo,Por Você,João Neto & Frederico,0.592,0.89,0.611,2,-4.462,0.0367,0.221,0.0,0.778,138.014,178480,12,https://p.scdn.co/mp3-preview/3bdd176575a446448447bab4d95434f115c108ca?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9074550219384697,0.3661908536474585
3fZvMxqeTfsDmzXzsNzZTF,gospel,Why Me,Kierra Sheard,0.172,0.693,0.365,5,-6.797,0.05,0.000159,0.0,0.145,84.472,206653,12,,0.12327963187367424,-1.194832211322015
4orw7WJwm6YxbypOcz3s2q,sertanejo,Assume - Ao Vivo,Munhoz & Mariano,0.841,0.862,0.646,1,-4.08,0.0306,0.212,0.0,0.773,112.055,195106,12,https://p.scdn.co/mp3-preview/f2e19dedaa1f32d4d8ec578807752f3be9ea1566?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7959986213201231,1.2916545278793605
20oThXKYs1X05XORM7igsb,minimal-techno,C'est la vie - Umek Remix,Joseph Capriati,0.0352,0.945,0.781,7,-8.681,0.07,0.00357,0.925,0.0559,127.97,377862,12,https://p.scdn.co/mp3-preview/5d10241637bcc1b39e3367fe7183419ed6541ef9?cid=b39a670615f14cfca30a8178b3bc3ed6,1.126387237438793,-1.7032797239120718
3qQsT5kLu3V8T21M7fIWrl,sertanejo,Facada,Thiaguinho,0.962,0.861,0.712,6,-8.961,0.0885,0.221,0.0,0.0962,172.026,158066,12,https://p.scdn.co/mp3-preview/2461aab9d3e1362d251305af1009b0119bebb018?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7920180355837536,1.7413778394538992
0fqEeg8N32U7Svl0PfkRXT,j-pop,Tropical Paradise,CrazyBoy,0.423,0.736,0.826,9,-4.697,0.0782,0.0514,0.0,0.548,98.997,222678,12,https://p.scdn.co/mp3-preview/b85553f00b99beb48747f5bfd40b32faf842713f?cid=b39a670615f14cfca30a8178b3bc3ed6,0.2944448185375637,-0.26193509392359143
7d5gAaoIqkrrQCy6RcrwEY,rockabilly,Gonna Ball,Stray Cats,0.922,0.927,0.446,9,-7.082,0.0695,0.0261,0.0,0.115,203.498,195466,12,,1.054736694184142,1.5927089761234736
3EOYuTkzVFXy7ArgGm5hma,indian,Mayya,A.R. Rahman,0.462,0.565,0.746,4,-8.993,0.101,0.122,0.000286,0.0904,100.972,362026,12,https://p.scdn.co/mp3-preview/53d0e939101c247775370c9b2ba991c39f4bc00c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3862353423816242,-0.11698295217642593
5Zd5LdzXl0T8pKyBWuHpVR,iranian,Pesaram,Dariush,0.379,0.397,0.227,5,-9.319,0.0524,0.972,0.00181,0.444,182.318,244773,12,https://p.scdn.co/mp3-preview/19913a69280724fc0cab00002156733d0acd6663?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.0549737460917032,-0.42547084358706005
3kSBNC1jmd60P037rYs1La,disney,"Jolly Holiday - From ""Mary Poppins"" /Soundtrack Version",Various Artists,0.454,0.183,0.507,9,-18.615,0.066,0.807,0.0,0.332,111.102,335226,12,,-1.9068190936747804,-0.14671672484251116
766RKRQ1ZJjmdBQ9y54HKj,progressive-house,Animals - Original Mix,Martin Garrix,0.0376,0.866,0.674,1,-6.384,0.0386,0.00138,0.699,0.383,128.012,304240,12,,0.8119209642656012,-1.6943595921122463
1UF1dQ8vhfDRMahFZ8Kq4a,house,Fade Into Darkness - Vocal Club Mix,Avicii,0.602,0.848,0.61,6,-4.443,0.0364,0.00287,0.0147,0.194,126.02,369642,12,,0.7402704210109499,0.40335806948006503
1TgPFAgrgux1x0F5AWQJq7,sertanejo,Saudade,Dallas Company,0.461,0.42,0.614,9,-9.169,0.0257,0.427,0.0,0.156,136.924,214400,12,https://p.scdn.co/mp3-preview/02051ce56cd6278c37aa927bf003cfeafdec0258?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9634202741552044,-0.12069967375968658
4zOOvelFeNTNRXT9VfBnpM,grindcore,Contemptuous,Napalm Death,0.163,0.862,0.431,8,-5.552,0.0504,2.05e-06,0.942,0.119,125.076,263746,12,https://p.scdn.co/mp3-preview/4441398822871a165ff74b5b8e5d7125b332aee0?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7959986213201231,-1.2282827055713608
4AK6YQjLlHjfamPiNMcAmK,afrobeat,Chatma,Tinariwen,0.297,0.42,0.808,9,-10.782,0.0351,0.214,0.151,0.0777,105.999,336373,12,,-0.9634202741552044,-0.7302420134144335
7luRbi6JGyCtbUe6Oj2stq,bluegrass,All The Same,The Infamous Stringdusters,0.283,0.315,0.615,9,-11.851,0.0308,0.76,0.00393,0.109,81.406,289253,12,,-1.3813817764740037,-0.7822761155800826
26KMsP59G4jsy07yzPxRJp,indian,"Saibo (From ""Shor in the City"")",Various Artists,0.545,0.429,0.619,2,-7.867,0.028,0.738,1.35e-05,0.136,90.058,195253,12,https://p.scdn.co/mp3-preview/4e7ee8e1cf9a1700cf45bc18fa4fe75300f19a28?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9275950025278786,0.19150493923420817
1WkQIOjA2acGyhPy0mIymR,breakbeat,Got The Rhythm (feat. Beardyman),A.Skillz,0.708,0.944,0.729,6,-5.534,0.0994,0.0133,0.00102,0.0482,110.083,311386,12,https://p.scdn.co/mp3-preview/e81da9fd0c736c2814061ba710e9522ab3f8ec02?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1224066517024236,0.797330557305694
6209dSZx9VRlGtmfUIM6Fc,hardstyle,Another Level - Edit,Various Artists,0.679,0.909,0.636,6,-7.113,0.0784,0.00546,0.0528,0.281,150.065,123483,12,https://p.scdn.co/mp3-preview/2f91ec2bca4dcca98572c62355f0554f9b71ecab?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9830861509294907,0.6895456313911354
5RB2SmUxjRh0YniFBkWmCE,detroit-techno,Do You Love What You Feel - Duane Bradley Album Mix,Inner City,0.653,0.838,0.534,0,-9.238,0.0437,0.0084,0.0375,0.0752,123.638,301653,12,,0.7004645636472546,0.5929108702263584
2D1BKzdgT3GfOHH5XLsRSj,ska,Thrill Me Up,The Toasters,0.962,0.483,0.796,5,-14.83,0.0421,0.0221,0.000653,0.134,131.0,183800,12,https://p.scdn.co/mp3-preview/d45116d48b105d5e7959a614a8341e2d0098c09d?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7126433727639246,1.7413778394538992
5XCFddOP2QyCOcjuMC7itn,psych-rock,Manipulation,The Black Angels,0.178,0.758,0.443,7,-7.285,0.0303,0.00107,0.772,0.0996,132.055,357813,12,https://p.scdn.co/mp3-preview/fd01970a4580eeaf40bda52913babadd426fed7b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3820177047376932,-1.1725318818224508
2Z8dOYlOuS7kP62SbV6Zjo,j-idol,カラフルスターライト,Cheeky Parade,0.48,0.853,0.525,1,-3.502,0.0406,0.0135,0.0,0.347,171.961,289960,12,,0.7601733496927974,-0.05008196367773437
5HnSuixIohiSw0Wj9gPaTO,turkish,Olmuyor,Various Artists,0.613,0.835,0.539,3,-6.336,0.0699,0.0648,0.0,0.233,87.982,254249,12,https://p.scdn.co/mp3-preview/ddcba93a69309a135638c6b145d83eedda66b1a4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.688522806438146,0.44424200689593224
3niWCzZSiGGwv48QORlF4C,psych-rock,I'm Cured,Dead Meadow,0.403,0.765,0.174,7,-5.669,0.0721,0.00241,0.403,0.231,71.288,392880,12,https://p.scdn.co/mp3-preview/b43a6249c37ad3fad88fe4a087796735b43f0db1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4098818048922799,-0.33626952558880435
4MvTSyk1PmZFP2Dbr2m7Py,opera,"Le nozze di Figaro, K. 492, Act II: No. 12, Voi che sapete",Cecilia Bartoli,0.257,0.142,0.37,10,-19.66,0.0578,0.976,0.00429,0.133,67.818,151720,12,,-2.0700231088659304,-0.8789108767448595
5MCCN21zmTWe5IyOQwIjQd,mandopop,愛很簡單,永邦,0.301,0.374,0.538,1,-7.673,0.0285,0.763,0.0,0.0738,137.867,268400,12,https://p.scdn.co/mp3-preview/96a26a1e9d729a789fee4b6d378ff87ec4f4d92f?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.1465272180282022,-0.7153751270813908
51vVTQqtz8kXv0GygVDIKV,malay,Andai,Amy Mastura,0.125,0.308,0.195,10,-8.219,0.0316,0.741,0.000703,0.0984,168.882,281133,11,https://p.scdn.co/mp3-preview/17d498c3d0db88db9ca83681255271a7f89fdf48?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.4092458766285905,-1.3695181257352653
2EbRDRLE1ZRMWMjXk8Ba3U,chicago-house,You Got the Love,Candi Staton,0.598,0.936,0.632,5,-7.354,0.0403,0.0289,9.47e-05,0.181,113.013,266040,11,https://p.scdn.co/mp3-preview/357c4a24e67755b8ba50c241661fd485f1c3d894?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0905619658114678,0.3884911831470224
1EOVZetVBUEfMFV8g0hsRv,new-age,Full Moon Sonata,Suzanne Ciani,0.376,0.127,0.568,11,-25.068,0.0475,0.99,0.883,0.0932,97.046,306680,11,https://p.scdn.co/mp3-preview/13dbac7bdf9a8a6b20be428e2a2a893181abf596?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.1297318949114734,-0.436621008336842
5BeBvRU23OfuMy4jVlkDdm,grindcore,The Idiot Parade,Nasum,0.314,0.925,0.353,6,-6.28,0.154,1.2e-06,0.918,0.136,102.186,93066,11,https://p.scdn.co/mp3-preview/757d0c9b431154413d4240dd786be14d26409c6f?cid=b39a670615f14cfca30a8178b3bc3ed6,1.046775522711403,-0.6670577464990024
48l6sMbpaBHxRVTykChbFI,sertanejo,Como Diria Dylan,Dallas Company,0.892,0.721,0.751,7,-8.037,0.038,0.137,0.0,0.14,117.06,178026,11,https://p.scdn.co/mp3-preview/fd420e4da7046acd0eb8769b56170ff37ba9c521?cid=b39a670615f14cfca30a8178b3bc3ed6,0.23473603249202088,1.481207328625654
4nwRQjImghqrKdaYnkZbeF,sertanejo,Quem da as cartas sou eu,João Bosco & Vinicius,0.651,0.788,0.716,2,-5.99,0.0588,0.544,5.22e-05,0.391,110.053,174106,11,https://p.scdn.co/mp3-preview/8377e4574c3ea5f0085c1141ab814b01b640ff1e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5014352768287789,0.5854774270598371
3eYyI6SGyyXAwZkqKHDYJC,forro,Verdadeiro Amor,Calcinha Preta,0.518,0.427,0.591,5,-9.008,0.0285,0.826,5.57e-06,0.234,149.97,203080,11,https://p.scdn.co/mp3-preview/35926e27e440c9a64592e781390046edbd2b6fd2?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9355561740006176,0.0911534564861705
4QrvwbiPaOMqoayUJ1razT,metal,High Road,Mastodon,0.467,0.957,0.428,9,-3.201,0.0565,6.53e-06,0.0213,0.0503,144.086,255626,11,https://p.scdn.co/mp3-preview/5c0ee8f409b9e276024c15e4fd75e5afba10066c?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1741542662752273,-0.09839934426012266
2hyCn5MFe6wuWyMT985RoN,breakbeat,Station 21 - Original Mix,Colombo,0.21,0.955,0.845,11,-5.595,0.118,0.00569,0.706,0.0267,134.011,317016,11,https://p.scdn.co/mp3-preview/ea335fc1c74e83a32284ac4185f972bc60b4fbb8?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1661930948024883,-1.05359679115811
77sVUchtzjpetfDZC9L59d,club,Complètement fou,Yelle,0.512,0.506,0.823,0,-5.516,0.0966,0.0986,0.000503,0.577,126.052,230466,11,https://p.scdn.co/mp3-preview/f8455e3b1e6691d0687347007897873563688415?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6210899008274257,0.06885312698660657
2V1KHRauQ1n5yT6UInfrQq,rockabilly,Rockit On Down to My House,The Go Getters,0.695,0.96,0.411,4,-4.46,0.372,0.579,0.0,0.311,185.299,178186,11,https://p.scdn.co/mp3-preview/c8a6869402c76d0221b92c78f8a0ec2bcf506a50?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1860960234843358,0.7490131767233055
5nRBxUK7DutLXS1unogmBR,hardstyle,Moonraker - Radio Edit,Noisecontrollers,0.0577,0.996,0.487,7,-3.919,0.133,0.023,0.981,0.31,149.862,160000,11,https://p.scdn.co/mp3-preview/e099d92bf7f1f6c83b304a55f5f87fe11c3fdfb4?cid=b39a670615f14cfca30a8178b3bc3ed6,1.3293971099936388,-1.619653488288707
7p98zfyf7VkIndtmWA6iGr,sleep,The Untouchables-The Death Theme (Ennio Morricone),Maurice Jarre,0.0768,0.0341,0.076,9,-28.668,0.0443,0.975,0.963,0.104,81.758,175960,11,https://p.scdn.co/mp3-preview/7c9e5d605b028c6097a0118d93ff4303cc5a4e97?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.4995283098202017,-1.5486641060484287
6FNFYXo2icclp2gvWEmeEd,dubstep,Out The Blue - Xilent Remix,Sub Focus,0.212,0.966,0.369,4,-5.261,0.272,0.0121,0.00314,0.131,139.879,302018,11,,1.209979537902553,-1.0461633479915886
64p6LaDTJQm7LjPDVa9qhL,pagode,Malandro Rife,Bezerra Da Silva,0.95,0.792,0.689,2,-5.419,0.054,0.36,0.0,0.367,82.087,200933,11,https://p.scdn.co/mp3-preview/338f5bd71d1bde2c2ff6c82d704d772cb8e0b1f7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.517357619774257,1.6967771804547715
19HkO6bxz4jKoTzlJCKBLP,hardstyle,Left With The Wrong - TNT aka Technoboy 'n Tuneboy remix,Psyko Punkz,0.548,0.897,0.51,7,-2.946,0.0644,0.00558,0.727,0.625,149.957,338050,11,https://p.scdn.co/mp3-preview/7df2687cac8ae07b68fc71e7159e58ce8cdfc1b8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9353191220930565,0.20265510398399011
449u2me7lmUreBa6KpXrDQ,groove,Try a Little Tenderness,Otis Redding,0.068,0.133,0.587,9,-15.151,0.0565,0.186,2.26e-05,0.258,102.938,201733,11,https://p.scdn.co/mp3-preview/af34706907d76ff5e20104c9b8fc4454006e5e58?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.1058483804932564,-1.5813712559811224
7LhTC90bkrmvSMLraC23Zi,pagode,Deite Que Vou Lhe Usar,Thiaguinho,0.965,0.668,0.798,10,-9.304,0.0581,0.253,0.0,0.153,147.938,167960,11,https://p.scdn.co/mp3-preview/dfb1dab9cf460cae9647f9f310578709bc1ae059?cid=b39a670615f14cfca30a8178b3bc3ed6,0.023764988464436615,1.7525280042036813
0VeEYiNY7kZfx5RD1XesCw,edm,We Plants Are Happy Plants,We Plants Are Happy Plants,0.151,0.631,0.68,7,-6.925,0.0437,0.0296,3.65e-06,0.228,133.01,379092,11,https://p.scdn.co/mp3-preview/29555a54cf76fe7b2ddf10752b2fb31abd8934b1?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.12351668378123573,-1.2728833645704887
6RUsNmkQd17Ig2lozOhvqn,tango,Garúa - En Vivo Teatro Regina 1982,Astor Piazzolla,0.781,0.481,0.442,2,-15.092,0.914,0.773,0.0,0.965,78.589,251600,11,https://p.scdn.co/mp3-preview/487975de31192edc6601bf4c955c4d0820d71876?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7206045442366636,1.0686512328837217
4uq3GOb0pFD3zqbIlOXi42,industrial,Vogue (Edit),KMFDM,0.635,0.98,0.639,2,-5.254,0.0708,2.5e-05,0.842,0.247,122.997,179866,11,https://p.scdn.co/mp3-preview/0e8f2f8c0378825bff496028f159d509d3203cf4?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2657077382117263,0.5260098817276666
0QMj2CwK60OymlBDwEo7ZC,pagode,Como O Sol,Jeito Moleque,0.701,0.725,0.684,2,-6.073,0.0355,0.169,0.0,0.18,149.997,213733,11,https://p.scdn.co/mp3-preview/63be109e8100b48aa8fbc997e20a92f30a62ef92?cid=b39a670615f14cfca30a8178b3bc3ed6,0.25065837543749897,0.7713135062228694
0W2tZK32f8SYncvWlp782E,iranian,Mageh Man,Various Artists,0.767,0.826,0.588,10,-6.495,0.0884,0.0877,0.167,0.322,190.99,263306,11,https://p.scdn.co/mp3-preview/ff376e6654108d1eccdf5a36dacb8646b0a0ec3a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6526975348108203,1.0166171307180727
3RByPRapDAo0GrL2W7vHwy,dub,Death - Chase & Status Remix,Various Artists,0.398,0.794,0.478,0,-5.335,0.0309,4.25e-05,0.162,0.135,139.979,291706,11,https://p.scdn.co/mp3-preview/96ceb254a41f3abf71d2ca9fceb71c27f8ba8120?cid=b39a670615f14cfca30a8178b3bc3ed6,0.525318791246996,-0.3548531335051076
